name,address,city_hint,phone,website,rating,reviews,google_maps,source_file
hauttierarztpraxis,,google,030 34787510,http://www.hauttierarztpraxis.de/,4.4,(11),https://www.google.com/maps/place/hauttierarztpraxis/data=!4m7!3m6!1s0x47a8511f6b7b0f93:0x95b4d81d78b742f8!8m2!3d52.5222481!4d13.3976064!16s%2Fg%2F1vtzg7g9!19sChIJkw97ax9RqEcR-EK3eB3YtJU?authuser=0&hl=en&rclk=1,google (1).csv
mobile Pferdezahn - Tierarztpraxis,Ostseestraße 48,google,01516 4874822,http://www.tierarzt-fuers-pferd.berlin/,5.0,(6),https://www.google.com/maps/place/mobile+Pferdezahn+-+Tierarztpraxis/data=!4m7!3m6!1s0xdf180163e765c9b:0x9006feaf8ca55cb6!8m2!3d52.5433958!4d13.4413606!16s%2Fg%2F11kb96gh_9!19sChIJm1x2PhaA8Q0RtlyljK_-BpA?authuser=0&hl=en&rclk=1,google (1).csv
vetevo GmbH,Pappelallee 78/79,google,030 54448546,https://vetevo.de/,4.8,"(3,212)",https://www.google.com/maps/place/vetevo+GmbH/data=!4m7!3m6!1s0x47a84e1d07aa4e31:0xd0c73b40e8e682b1!8m2!3d52.5430556!4d13.4140712!16s%2Fg%2F11f00nrkbp!19sChIJMU6qBx1OqEcRsYLm6EA7x9A?authuser=0&hl=en&rclk=1,google (1).csv
vetevo GmbH,Pappelallee 78/79,google,030 54448546,https://vetevo.de/,4.8,"(3,212)",https://www.google.com/maps/place/vetevo+GmbH/data=!4m7!3m6!1s0x47a84e1d07aa4e31:0xd0c73b40e8e682b1!8m2!3d52.5430556!4d13.4140712!16s%2Fg%2F11f00nrkbp!19sChIJMU6qBx1OqEcRsYLm6EA7x9A?authuser=0&hl=en&rclk=1,google.csv
AniCura Tierärztliche Spezialisten Hamburg,85 Rodigallee,hamburg,040 88888540,https://www.google.com/aclk?sa=L&ai=DChsSEwiksKbfkdmRAxX1poMHHUCZGEoYACICCAEQABoCZWY&co=1&ase=2&gclid=CjwKCAiA3rPKBhBZEiwAhPNFQFXjqKGWtzy6_zdyBUh1DNwFCaJwOwd0Q-5k-5MDY8rUcOzs-rJdHhoCEDMQAvD_BwE&cce=2&category=acrcp_v1_32&sig=AOD64_1Ri3kjgaKDAT8DVuQqqorffY6tzw&adurl&q&ctype=99&nis=6,4.5,(497),https://www.google.com/maps/place/AniCura+Tier%C3%A4rztliche+Spezialisten+Hamburg/data=!4m7!3m6!1s0x47b18c75ff597127:0x5207ce183267d1e7!8m2!3d53.570787!4d10.105041!16s%2Fg%2F1wk7pxwr!19sChIJJ3FZ_3WMsUcR59FnMhjOB1I?authuser=0&hl=en&rclk=1,hamburg english speaking.csv
AniCura Tierärztliche Spezialisten Hamburg,85 Rodigallee,hamburg,040 88888540,https://www.google.com/aclk?sa=L&ai=DChsSEwidzY3ikdmRAxXAy0QHHVE-GCoYACICCAEQABoCZWY&co=1&ase=2&gclid=CjwKCAiA3rPKBhBZEiwAhPNFQPBTxwERY1QWihQs0T1J05yqC5GrHueWTm9h-zK4oZnR1pUNzo1O8RoCZYoQAvD_BwE&cce=2&category=acrcp_v1_32&sig=AOD64_0vk2arbRUkozEdy3uAGv0gfAksxA&adurl&q&ctype=99&nis=6,4.5,(497),https://www.google.com/maps/place/AniCura+Tier%C3%A4rztliche+Spezialisten+Hamburg/data=!4m7!3m6!1s0x47b18c75ff597127:0x5207ce183267d1e7!8m2!3d53.570787!4d10.105041!16s%2Fg%2F1wk7pxwr!19sChIJJ3FZ_3WMsUcR59FnMhjOB1I?authuser=0&hl=en&rclk=1,hamburg english speaking.csv
AniCura Veterinary specialists Hamburg,Rodigallee 85,hamburg,040 88888540,http://www.anicura.de/tierarztliche-spezialisten-hamburg/,4.5,(498),https://www.google.com/maps/place/AniCura+Veterinary+specialists+Hamburg/data=!4m7!3m6!1s0x47b18c75ff597127:0x5207ce183267d1e7!8m2!3d53.5707871!4d10.1050414!16s%2Fg%2F1wk7pxwr!19sChIJJ3FZ_3WMsUcR59FnMhjOB1I?authuser=0&hl=en&rclk=1,hamburg english speaking.csv
AniCura Veterinary specialists Hamburg,Rodigallee 85,hamburg,040 88888540,http://www.anicura.de/tierarztliche-spezialisten-hamburg/,4.5,(498),https://www.google.com/maps/place/AniCura+Veterinary+specialists+Hamburg/data=!4m7!3m6!1s0x47b18c75ff597127:0x5207ce183267d1e7!8m2!3d53.5707871!4d10.1050414!16s%2Fg%2F1wk7pxwr!19sChIJJ3FZ_3WMsUcR59FnMhjOB1I?authuser=0&hl=en&rclk=1,hamburg.csv
Clinic-based Veterinary practice Dr. Gervers,Fuhlsbüttler Str. 344,hamburg,040 619200,https://tierarzthh.de/,4.8,(210),https://www.google.com/maps/place/Clinic-based+Veterinary+practice+Dr.+Gervers/data=!4m7!3m6!1s0x47b189429af1bce7:0x7091c011f7c25f3a!8m2!3d53.6011912!4d10.0413474!16s%2Fg%2F1wnbx1qh!19sChIJ57zxmkKJsUcROl_C9xHAkXA?authuser=0&hl=en&rclk=1,hamburg english speaking.csv
Clinic-based Veterinary practice Dr. Gervers,Fuhlsbüttler Str. 344,hamburg,040 619200,https://tierarzthh.de/,4.8,(210),https://www.google.com/maps/place/Clinic-based+Veterinary+practice+Dr.+Gervers/data=!4m7!3m6!1s0x47b189429af1bce7:0x7091c011f7c25f3a!8m2!3d53.6011912!4d10.0413474!16s%2Fg%2F1wnbx1qh!19sChIJ57zxmkKJsUcROl_C9xHAkXA?authuser=0&hl=en&rclk=1,hamburg.csv
Dr. Fenske Tierarztpraxis Hamburg Bergedorf für Kleintiere und Vögel,Osterrade 36a,hamburg,040 72104040,https://www.tierarztbergedorf.de/,4.8,(622),https://www.google.com/maps/place/Dr.+Fenske+Tierarztpraxis+Hamburg+Bergedorf+f%C3%BCr+Kleintiere+und+V%C3%B6gel/data=!4m7!3m6!1s0x47b1f2879587b4a7:0x3fbd7fe2e7f21bca!8m2!3d53.510702!4d10.1841233!16s%2Fg%2F1tfbb6dk!19sChIJp7SHlYfysUcRyhvy5-J_vT8?authuser=0&hl=en&rclk=1,hamburg english speaking.csv
Dr. Fenske Tierarztpraxis Hamburg Bergedorf für Kleintiere und Vögel,Osterrade 36a,hamburg,040 72104040,https://www.tierarztbergedorf.de/,4.8,(622),https://www.google.com/maps/place/Dr.+Fenske+Tierarztpraxis+Hamburg+Bergedorf+f%C3%BCr+Kleintiere+und+V%C3%B6gel/data=!4m7!3m6!1s0x47b1f2879587b4a7:0x3fbd7fe2e7f21bca!8m2!3d53.510702!4d10.1841233!16s%2Fg%2F1tfbb6dk!19sChIJp7SHlYfysUcRyhvy5-J_vT8?authuser=0&hl=en&rclk=1,hamburg.csv
Dr. Klaus Weigand - Pferdepraxis Hamburg,Am Osdorfer Born 110,hamburg,0160 94997011,https://www.pferdepraxis-hamburg.de/kontakt/,4.7,(23),https://www.google.com/maps/place/Dr.+Klaus+Weigand+-+Pferdepraxis+Hamburg/data=!4m7!3m6!1s0x47b1825cce7891fd:0xad7fa4831610675f!8m2!3d53.5830747!4d9.8405451!16s%2Fg%2F1tf2wvvx!19sChIJ_ZF4zlyCsUcRX2cQFoOkf60?authuser=0&hl=en&rclk=1,hamburg.csv
Dr. med. vet. Jens Freund,Cranachstraße 68,hamburg,040 8907969,http://www.tierarzt-drfreund.de/,4.8,(310),https://www.google.com/maps/place/Dr.+med.+vet.+Jens+Freund/data=!4m7!3m6!1s0x47b185b4b01de4d9:0x18a28c1db3d497f5!8m2!3d53.5627249!4d9.884227!16s%2Fg%2F1tj2mj23!19sChIJ2eQdsLSFsUcR9ZfUsx2Mohg?authuser=0&hl=en&rclk=1,hamburg english speaking.csv
Dr. med. vet. Jens Freund,Cranachstraße 68,hamburg,040 8907969,http://www.tierarzt-drfreund.de/,4.8,(310),https://www.google.com/maps/place/Dr.+med.+vet.+Jens+Freund/data=!4m7!3m6!1s0x47b185b4b01de4d9:0x18a28c1db3d497f5!8m2!3d53.5627249!4d9.884227!16s%2Fg%2F1tj2mj23!19sChIJ2eQdsLSFsUcR9ZfUsx2Mohg?authuser=0&hl=en&rclk=1,hamburg.csv
Dr. med. vet. Karen Opelt,Im Grünen Grunde 6,hamburg,040 5001020,http://www.dr-opelt.de/,4.7,(200),https://www.google.com/maps/place/Dr.+med.+vet.+Karen+Opelt/data=!4m7!3m6!1s0x47b189aa52307d59:0x84495987a3cc979f!8m2!3d53.623063!4d10.0312317!16s%2Fg%2F1td64cb7!19sChIJWX0wUqqJsUcRn5fMo4dZSYQ?authuser=0&hl=en&rclk=1,hamburg.csv
Evidensia Tierärztliche Klinik für Kleintiere Norderstedt GmbH,Kabels Stieg 41,hamburg,040 5298940,http://www.tierklinik-norderstedt.de/,4.3,(653),https://www.google.com/maps/place/Evidensia+Tier%C3%A4rztliche+Klinik+f%C3%BCr+Kleintiere+Norderstedt+GmbH/data=!4m7!3m6!1s0x47b227e719d2a3b1:0xe6c029f986187927!8m2!3d53.68697!4d9.99935!16s%2Fg%2F1thkwb6h!19sChIJsaPSGecnskcRJ3kYhvkpwOY?authuser=0&hl=en&rclk=1,hamburg english speaking.csv
Evidensia Tierärztliche Klinik für Kleintiere Norderstedt GmbH,Kabels Stieg 41,hamburg,040 5298940,http://www.tierklinik-norderstedt.de/,4.3,(653),https://www.google.com/maps/place/Evidensia+Tier%C3%A4rztliche+Klinik+f%C3%BCr+Kleintiere+Norderstedt+GmbH/data=!4m7!3m6!1s0x47b227e719d2a3b1:0xe6c029f986187927!8m2!3d53.68697!4d9.99935!16s%2Fg%2F1thkwb6h!19sChIJsaPSGecnskcRJ3kYhvkpwOY?authuser=0&hl=en&rclk=1,hamburg.csv
Franziskus-Tierheim,Lokstedter Grenzstraße 7,hamburg,040 5894615,http://www.franziskustierheim.de/,4.0,(661),https://www.google.com/maps/place/Franziskus-Tierheim/data=!4m7!3m6!1s0x47b1861a972214a3:0x2aee3e58b1b567d9!8m2!3d53.5969673!4d9.9426645!16s%2Fg%2F1tf6__bb!19sChIJoxQilxqGsUcR2We1sVg-7io?authuser=0&hl=en&rclk=1,hamburg english speaking.csv
Franziskus-Tierheim,Lokstedter Grenzstraße 7,hamburg,040 5894615,http://www.franziskustierheim.de/,4.0,(661),https://www.google.com/maps/place/Franziskus-Tierheim/data=!4m7!3m6!1s0x47b1861a972214a3:0x2aee3e58b1b567d9!8m2!3d53.5969673!4d9.9426645!16s%2Fg%2F1tf6__bb!19sChIJoxQilxqGsUcR2We1sVg-7io?authuser=0&hl=en&rclk=1,hamburg.csv
Fressnapf Hamburg-Osdorf,Osdorfer Landstraße 393,hamburg,040 86627654,https://www.fressnapf.de/stores/fressnapf-hamburg-osdorf/?utm_medium=referral&utm_source=extnet&utm_campaign=yext,4.4,(445),https://www.google.com/maps/place/Fressnapf+Hamburg-Osdorf/data=!4m7!3m6!1s0x47b183f5a3666bed:0x1262e6eb7c050b8a!8m2!3d53.5755422!4d9.8257065!16s%2Fg%2F1vgqc40r!19sChIJ7Wtmo_WDsUcRigsFfOvmYhI?authuser=0&hl=en&rclk=1,hamburg.csv
Hamburger Tierschutzverein von 1841 e. V.,Neue Süderstraße 25,hamburg,040 2111060,http://www.hamburger-tierschutzverein.de/,4.0,"(1,726)",https://www.google.com/maps/place/Hamburger+Tierschutzverein+von+1841+e.+V./data=!4m7!3m6!1s0x47b18c2410d19923:0x57ff1b698ac5ed8b!8m2!3d53.5461771!4d10.066284!16s%2Fg%2F1tgc8l2q!19sChIJI5nRECSMsUcRi-3Fimkb_1c?authuser=0&hl=en&rclk=1,hamburg english speaking.csv
Hamburger Tierschutzverein von 1841 e. V.,Neue Süderstraße 25,hamburg,040 2111060,http://www.hamburger-tierschutzverein.de/,4.0,"(1,726)",https://www.google.com/maps/place/Hamburger+Tierschutzverein+von+1841+e.+V./data=!4m7!3m6!1s0x47b18c2410d19923:0x57ff1b698ac5ed8b!8m2!3d53.5461771!4d10.066284!16s%2Fg%2F1tgc8l2q!19sChIJI5nRECSMsUcRi-3Fimkb_1c?authuser=0&hl=en&rclk=1,hamburg.csv
Hund & Katze,Dorotheenstraße 113,hamburg,040 2704579,https://www.hund-katze.de/,4.8,(155),https://www.google.com/maps/place/Hund+%26+Katze/data=!4m7!3m6!1s0x47b1892ae99bbf6b:0x5a0ec98d64b26843!8m2!3d53.5873368!4d10.0047018!16s%2Fg%2F1tkqz9kn!19sChIJa7-b6SqJsUcRQ2iyZI3JDlo?authuser=0&hl=en&rclk=1,hamburg english speaking.csv
Hund & Katze,Dorotheenstraße 113,hamburg,040 2704579,https://www.hund-katze.de/,4.8,(155),https://www.google.com/maps/place/Hund+%26+Katze/data=!4m7!3m6!1s0x47b1892ae99bbf6b:0x5a0ec98d64b26843!8m2!3d53.5873368!4d10.0047018!16s%2Fg%2F1tkqz9kn!19sChIJa7-b6SqJsUcRQ2iyZI3JDlo?authuser=0&hl=en&rclk=1,hamburg.csv
Kleintierpraxis Blankenese Dr. Daniel Böttner,Hasenhöhe 5,hamburg,040 86647455,http://www.kleintierpraxis-blankenese.de/,4.7,(151),https://www.google.com/maps/place/Kleintierpraxis+Blankenese+Dr.+Daniel+B%C3%B6ttner/data=!4m7!3m6!1s0x47b183887b8f9591:0xe33a8e25b40e2167!8m2!3d53.5624087!4d9.8200505!16s%2Fg%2F1tdqysfy!19sChIJkZWPe4iDsUcRZyEOtCWOOuM?authuser=0&hl=en&rclk=1,hamburg.csv
Kleintierpraxis D. Kauffmann,Hofweg 22,hamburg,040 221771,http://www.tierarzt-uhlenhorst.de/,4.7,(387),https://www.google.com/maps/place/Kleintierpraxis+D.+Kauffmann/data=!4m7!3m6!1s0x47b18ed5a8ce0c5d:0x652d8a7efae96944!8m2!3d53.5701755!4d10.0174267!16s%2Fg%2F1tdn_j3y!19sChIJXQzOqNWOsUcRRGnp-n6KLWU?authuser=0&hl=en&rclk=1,hamburg english speaking.csv
Kleintierpraxis D. Kauffmann,Hofweg 22,hamburg,040 221771,http://www.tierarzt-uhlenhorst.de/,4.7,(387),https://www.google.com/maps/place/Kleintierpraxis+D.+Kauffmann/data=!4m7!3m6!1s0x47b18ed5a8ce0c5d:0x652d8a7efae96944!8m2!3d53.5701755!4d10.0174267!16s%2Fg%2F1tdn_j3y!19sChIJXQzOqNWOsUcRRGnp-n6KLWU?authuser=0&hl=en&rclk=1,hamburg.csv
Kleintierpraxis Dr. Ulrike Ewe,"WILLY ECKERMANN HAUS, Brookdeich 14",hamburg,040 7215010,https://www.bergedorf-tierarzt.de/,4.7,(337),https://www.google.com/maps/place/Kleintierpraxis+Dr.+Ulrike+Ewe/data=!4m7!3m6!1s0x47b1f287eaa03c7b:0x3011f3f69a88c34e!8m2!3d53.4841301!4d10.2139476!16s%2Fg%2F11c54b4jb9!19sChIJezyg6ofysUcRTsOImvbzETA?authuser=0&hl=en&rclk=1,hamburg english speaking.csv
Kleintierpraxis Dr. Ulrike Ewe,"WILLY ECKERMANN HAUS, Brookdeich 14",hamburg,040 7215010,https://www.bergedorf-tierarzt.de/,4.7,(337),https://www.google.com/maps/place/Kleintierpraxis+Dr.+Ulrike+Ewe/data=!4m7!3m6!1s0x47b1f287eaa03c7b:0x3011f3f69a88c34e!8m2!3d53.4841301!4d10.2139476!16s%2Fg%2F11c54b4jb9!19sChIJezyg6ofysUcRTsOImvbzETA?authuser=0&hl=en&rclk=1,hamburg.csv
"Kleintierpraxis Drs. Reichel-Saar, Schmidt",Wandsbeker Königstraße 50,hamburg,040 27148280,https://tgz-hh.vet/,4.6,(610),"https://www.google.com/maps/place/Kleintierpraxis+Drs.+Reichel-Saar,+Schmidt/data=!4m7!3m6!1s0x47b18954b3bc4a8d:0xd18778cd55aab9c1!8m2!3d53.5747393!4d10.0628668!16s%2Fg%2F1tjhwqm3!19sChIJjUq8s1SJsUcRwbmqVc14h9E?authuser=0&hl=en&rclk=1",hamburg english speaking.csv
"Kleintierpraxis Drs. Reichel-Saar, Schmidt",Wandsbeker Königstraße 50,hamburg,040 27148280,https://tgz-hh.vet/,4.6,(610),"https://www.google.com/maps/place/Kleintierpraxis+Drs.+Reichel-Saar,+Schmidt/data=!4m7!3m6!1s0x47b18954b3bc4a8d:0xd18778cd55aab9c1!8m2!3d53.5747393!4d10.0628668!16s%2Fg%2F1tjhwqm3!19sChIJjUq8s1SJsUcRwbmqVc14h9E?authuser=0&hl=en&rclk=1",hamburg.csv
Kleintierpraxis Niendorf,Krähenweg 5,hamburg,040 5524510,http://www.kleintierpraxis-niendorf.de/,4.4,(120),https://www.google.com/maps/place/Kleintierpraxis+Niendorf/data=!4m7!3m6!1s0x47b187ce035f483f:0x7faa0d2eadd706b!8m2!3d53.6332653!4d9.9542786!16s%2Fg%2F119txd624!19sChIJP0hfA86HsUcRa3Dd6tKg-gc?authuser=0&hl=en&rclk=1,hamburg english speaking.csv
Kleintierpraxis Niendorf,Krähenweg 5,hamburg,040 5524510,http://www.kleintierpraxis-niendorf.de/,4.4,(120),https://www.google.com/maps/place/Kleintierpraxis+Niendorf/data=!4m7!3m6!1s0x47b187ce035f483f:0x7faa0d2eadd706b!8m2!3d53.6332653!4d9.9542786!16s%2Fg%2F119txd624!19sChIJP0hfA86HsUcRa3Dd6tKg-gc?authuser=0&hl=en&rclk=1,hamburg.csv
Kleintierzentrum in Uetersen,Kleiner Sand 99,hamburg,04122 901403,https://www.kleintierzentrum-uetersen.de/,4.4,(725),https://www.google.com/maps/place/Kleintierzentrum+in+Uetersen/data=!4m7!3m6!1s0x47b17e3b4268c213:0xc9e39864b483de64!8m2!3d53.68711!4d9.6750001!16s%2Fg%2F1tgnw8d1!19sChIJE8JoQjt-sUcRZN6DtGSY48k?authuser=0&hl=en&rclk=1,hamburg.csv
Monika Schnurr vet,Ellerauer Str. 55,hamburg,04106 4934,http://www.tierarzt-quickborn.de/,4.7,(159),https://www.google.com/maps/place/Monika+Schnurr+vet/data=!4m7!3m6!1s0x47b229469b4df371:0x169191f8fec5e3fe!8m2!3d53.7469596!4d9.9119016!16s%2Fg%2F1vr1vq2g!19sChIJcfNNm0YpskcR_uPF_viRkRY?authuser=0&hl=en&rclk=1,hamburg.csv
Nottierarzt Hamburg Eilbek,Wagnerstraße 107,hamburg,0177 5552772,http://nottierarzt-hamburg.de/,2.4,(8),https://www.google.com/maps/place/Nottierarzt+Hamburg+Eilbek/data=!4m7!3m6!1s0x47b18fc3e61cc25f:0x53075d0d2b171d80!8m2!3d53.568978!4d10.0428636!16s%2Fg%2F11svwd65q5!19sChIJX8Ic5sOPsUcRgB0XKw1dB1M?authuser=0&hl=en&rclk=1,hamburg english speaking.csv
Nottierarzt Hamburg Eilbek,Wagnerstraße 107,hamburg,0177 5552772,http://nottierarzt-hamburg.de/,2.4,(8),https://www.google.com/maps/place/Nottierarzt+Hamburg+Eilbek/data=!4m7!3m6!1s0x47b18fc3e61cc25f:0x53075d0d2b171d80!8m2!3d53.568978!4d10.0428636!16s%2Fg%2F11svwd65q5!19sChIJX8Ic5sOPsUcRgB0XKw1dB1M?authuser=0&hl=en&rclk=1,hamburg.csv
Praxis für KLEINTIER - KARDIOLOGIE - Dr. Nicole Sameluck - VetECHO,Krähenweg 5,hamburg,040 55260814,http://vetecho.de/,4.5,(15),https://www.google.com/maps/place/Praxis+f%C3%BCr+KLEINTIER+-+KARDIOLOGIE+-+Dr.+Nicole+Sameluck+-+VetECHO/data=!4m7!3m6!1s0x47b187ce035f483f:0x29dbd224328612c5!8m2!3d53.6332653!4d9.9542786!16s%2Fg%2F11b5wqgxty!19sChIJP0hfA86HsUcRxRKGMiTS2yk?authuser=0&hl=en&rclk=1,hamburg english speaking.csv
Praxis für KLEINTIER - KARDIOLOGIE - Dr. Nicole Sameluck - VetECHO,Krähenweg 5,hamburg,040 55260814,http://vetecho.de/,4.5,(15),https://www.google.com/maps/place/Praxis+f%C3%BCr+KLEINTIER+-+KARDIOLOGIE+-+Dr.+Nicole+Sameluck+-+VetECHO/data=!4m7!3m6!1s0x47b187ce035f483f:0x29dbd224328612c5!8m2!3d53.6332653!4d9.9542786!16s%2Fg%2F11b5wqgxty!19sChIJP0hfA86HsUcRxRKGMiTS2yk?authuser=0&hl=en&rclk=1,hamburg.csv
Reischmann & Hirschberger Veterinarians,Buchenring 55,hamburg,040 60951900,https://www.tieraerztinnen-volksdorf.de/,4.7,(95),https://www.google.com/maps/place/Reischmann+%26+Hirschberger+Veterinarians/data=!4m7!3m6!1s0x47b2207590531b45:0x360e0f496b70c601!8m2!3d53.6522456!4d10.1836462!16s%2Fg%2F1tkf00b9!19sChIJRRtTkHUgskcRAcZwa0kPDjY?authuser=0&hl=en&rclk=1,hamburg english speaking.csv
Reischmann & Hirschberger Veterinarians,Buchenring 55,hamburg,040 60951900,https://www.tieraerztinnen-volksdorf.de/,4.7,(95),https://www.google.com/maps/place/Reischmann+%26+Hirschberger+Veterinarians/data=!4m7!3m6!1s0x47b2207590531b45:0x360e0f496b70c601!8m2!3d53.6522456!4d10.1836462!16s%2Fg%2F1tkf00b9!19sChIJRRtTkHUgskcRAcZwa0kPDjY?authuser=0&hl=en&rclk=1,hamburg.csv
Rex Tierarztpraxis Hamburg-Ottensen,Friedensallee 1,hamburg,040 87405639,https://www.rex.app/praxen/hamburg-ottensen,4.8,(209),https://www.google.com/maps/place/Rex+Tierarztpraxis+Hamburg-Ottensen/data=!4m7!3m6!1s0x47b185264a353d5f:0x127a984b818dc9d!8m2!3d53.5539784!4d9.9280383!16s%2Fg%2F11y648jhsc!19sChIJXz01SiaFsUcRndwYuISpJwE?authuser=0&hl=en&rclk=1,hamburg english speaking.csv
Rex Tierarztpraxis Hamburg-Ottensen,Friedensallee 1,hamburg,040 87405639,https://www.rex.app/praxen/hamburg-ottensen,4.8,(209),https://www.google.com/maps/place/Rex+Tierarztpraxis+Hamburg-Ottensen/data=!4m7!3m6!1s0x47b185264a353d5f:0x127a984b818dc9d!8m2!3d53.5539784!4d9.9280383!16s%2Fg%2F11y648jhsc!19sChIJXz01SiaFsUcRndwYuISpJwE?authuser=0&hl=en&rclk=1,hamburg.csv
Rex Tierarztpraxis Hamburg-Winterhude,Winterhuder Marktpl. 1,hamburg,040 87406883,https://www.rex.app/praxen/hamburg-winterhude,4.8,(192),https://www.google.com/maps/place/Rex+Tierarztpraxis+Hamburg-Winterhude/data=!4m7!3m6!1s0x47b189d8c498aaf7:0x8b96a68cc7211f7e!8m2!3d53.5942753!4d9.9987207!16s%2Fg%2F11w9bqfmb2!19sChIJ96qYxNiJsUcRfh8hx4ymlos?authuser=0&hl=en&rclk=1,hamburg english speaking.csv
Rex Tierarztpraxis Hamburg-Winterhude,Winterhuder Marktpl. 1,hamburg,040 87406883,https://www.rex.app/praxen/hamburg-winterhude,4.8,(192),https://www.google.com/maps/place/Rex+Tierarztpraxis+Hamburg-Winterhude/data=!4m7!3m6!1s0x47b189d8c498aaf7:0x8b96a68cc7211f7e!8m2!3d53.5942753!4d9.9987207!16s%2Fg%2F11w9bqfmb2!19sChIJ96qYxNiJsUcRfh8hx4ymlos?authuser=0&hl=en&rclk=1,hamburg.csv
The vets at Grandweg 68 GmbH,Grandweg 68,hamburg,040 56008886,http://www.tieraerztegmbh-hamburg.de/,4.5,(322),https://www.google.com/maps/place/The+vets+at+Grandweg+68+GmbH/data=!4m7!3m6!1s0x47b188a895712ecf:0x38b1b3e55937e06d!8m2!3d53.5925327!4d9.9605683!16s%2Fg%2F1tt1rrkd!19sChIJzy5xlaiIsUcRbeA3WeWzsTg?authuser=0&hl=en&rclk=1,hamburg english speaking.csv
The vets at Grandweg 68 GmbH,Grandweg 68,hamburg,040 56008886,http://www.tieraerztegmbh-hamburg.de/,4.5,(322),https://www.google.com/maps/place/The+vets+at+Grandweg+68+GmbH/data=!4m7!3m6!1s0x47b188a895712ecf:0x38b1b3e55937e06d!8m2!3d53.5925327!4d9.9605683!16s%2Fg%2F1tt1rrkd!19sChIJzy5xlaiIsUcRbeA3WeWzsTg?authuser=0&hl=en&rclk=1,hamburg.csv
"Tierarzt Hamburg-Iserbrook, Tierarztpraxis Iserbrook",Sülldorfer Landstraße 15,hamburg,040 823582,https://www.tierarzt-iserbrook.de/,4.8,(212),"https://www.google.com/maps/place/Tierarzt+Hamburg-Iserbrook,+Tierarztpraxis+Iserbrook/data=!4m7!3m6!1s0x47b18450f8b40129:0x8d017a39bafb037b!8m2!3d53.576683!4d9.8199591!16s%2Fg%2F1tftk7xt!19sChIJKQG0-FCEsUcRewP7ujl6AY0?authuser=0&hl=en&rclk=1",hamburg.csv
Tierarztpraxis Barsbüttel,Willinghusener Landstraße 57,hamburg,040 6704048,https://www.tierarztpraxis-barsbuettel.de/,4.7,(294),https://www.google.com/maps/place/Tierarztpraxis+Barsb%C3%BCttel/data=!4m7!3m6!1s0x47b18b53877e0797:0x4167ccbd1a2a1b16!8m2!3d53.5694025!4d10.1838473!16s%2Fg%2F1tdl9s77!19sChIJlwd-h1OLsUcRFhsqGr3MZ0E?authuser=0&hl=en&rclk=1,hamburg english speaking.csv
Tierarztpraxis Barsbüttel,Willinghusener Landstraße 57,hamburg,040 6704048,https://www.tierarztpraxis-barsbuettel.de/,4.7,(294),https://www.google.com/maps/place/Tierarztpraxis+Barsb%C3%BCttel/data=!4m7!3m6!1s0x47b18b53877e0797:0x4167ccbd1a2a1b16!8m2!3d53.5694025!4d10.1838473!16s%2Fg%2F1tdl9s77!19sChIJlwd-h1OLsUcRFhsqGr3MZ0E?authuser=0&hl=en&rclk=1,hamburg.csv
Tierarztpraxis Dorothea Vogg,Sülldorfer Kirchenweg 237,hamburg,040 877776,http://www.tierarztpraxis-suelldorf.de/,4.8,(191),https://www.google.com/maps/place/Tierarztpraxis+Dorothea+Vogg/data=!4m7!3m6!1s0x47b183c3bbaa7e45:0xf30af52a1b2f8c88!8m2!3d53.5834!4d9.79416!16s%2Fg%2F1tm09wbw!19sChIJRX6qu8ODsUcRiIwvGyr1CvM?authuser=0&hl=en&rclk=1,hamburg.csv
Tierarztpraxis Dr. Imke Tammena,Waldweg 42,hamburg,040 6016051,http://www.tierarztpraxis-sasel.de/,4.9,(121),https://www.google.com/maps/place/Tierarztpraxis+Dr.+Imke+Tammena/data=!4m7!3m6!1s0x47b18a0993ad1951:0x1e04dcdc50b2affa!8m2!3d53.6552485!4d10.1206473!16s%2Fg%2F1td3qjyd!19sChIJURmtkwmKsUcR-q-yUNzcBB4?authuser=0&hl=en&rclk=1,hamburg english speaking.csv
Tierarztpraxis Dr. Imke Tammena,Waldweg 42,hamburg,040 6016051,http://www.tierarztpraxis-sasel.de/,4.9,(121),https://www.google.com/maps/place/Tierarztpraxis+Dr.+Imke+Tammena/data=!4m7!3m6!1s0x47b18a0993ad1951:0x1e04dcdc50b2affa!8m2!3d53.6552485!4d10.1206473!16s%2Fg%2F1td3qjyd!19sChIJURmtkwmKsUcR-q-yUNzcBB4?authuser=0&hl=en&rclk=1,hamburg.csv
Tierarztpraxis Hamburg Horn,Rennbahnstraße 30c,hamburg,040 6554649,https://www.tierarzt-hamburg-horn.de/kontakt.html,4.3,(15),https://www.google.com/maps/place/Tierarztpraxis+Hamburg+Horn/data=!4m7!3m6!1s0x47b18c142f38083b:0xc514bf43aa2554ca!8m2!3d53.5538621!4d10.0863753!16s%2Fg%2F11gjmsb_hh!19sChIJOwg4LxSMsUcRylQlqkO_FMU?authuser=0&hl=en&rclk=1,hamburg english speaking.csv
